effect,p_value,stopped_early,stop_day
-148.89714285714285,0.16569301311364606,False,56
16.854285714285425,0.7877948138160986,False,56
359.56428571428546,0.047684519467600904,True,22
30.45571428571475,0.7078230391156263,False,56
398.2358888888891,0.04656865194438709,True,19
-68.43285714285753,0.35502894773084903,False,56
54.35428571428565,0.4495128540257215,False,56
34.0775000000001,0.6424078036126154,False,56
68.92107142857162,0.2656994436614445,False,56
-3.2000000000000455,0.9663423056761524,False,56
60.913928571428414,0.28245835163959976,False,56
-13.090714285714512,0.8513322460751607,False,56
-337.27673076923065,0.03960960715746435,True,50
-75.05535714285747,0.3026478833649284,False,56
58.154999999999745,0.37255275430881263,False,56
29.139285714285734,0.5804574406738832,False,56
-63.61428571428564,0.3346345934901315,False,56
74.43785714285673,0.16753798826860597,False,56
82.04928571428582,0.22816010506437595,False,56
-475.52,0.04223966028562453,True,7
-154.4679566563466,0.04466572282430979,True,36
-336.88049999999976,0.038181965035213185,True,9
-124.3090384615382,0.04887647706885283,True,54
-56.49499999999989,0.49835919565879955,False,56
81.38214285714253,0.24947449632339663,False,56
31.938928571428505,0.641189922340092,False,56
101.39821428571418,0.5088443965944361,False,56
-137.84797619047663,0.03900184254504552,True,52
-440.9469999999999,0.03714400693913348,True,7
421.78999999999996,0.025551209678212707,True,8
-14.846428571428532,0.8080121088765092,False,56
129.3724175824177,0.041891204463898456,True,54
-58.27071428571389,0.34544571064740576,False,56
-37.91249999999968,0.5724894727091617,False,56
30.11357142857173,0.7834662687504491,False,56
224.8417482517482,0.04074128612292627,True,24
-50.45821428571435,0.41562775450595835,False,56
-11.778214285714512,0.8331240742933045,False,56
-179.16624999999976,0.04806804463966878,True,26
47.485714285714266,0.44694806433360995,False,56
21.019285714285843,0.6595546438624166,False,56
163.88999999999987,0.03788846101274734,True,12
35.490357142856965,0.6340708293374079,False,56
-55.11928571428575,0.31981520745638303,False,56
-39.50714285714298,0.5296061700895122,False,56
196.68118881118812,0.029608053810904044,True,24
-102.0971428571429,0.2852569342115321,False,56
22.72750000000019,0.888412785747582,False,56
9.545714285713984,0.8703073334584644,False,56
325.6666666666663,0.010225951802357148,True,9
-267.2633333333333,0.04280201140632403,True,12
10.61821428571443,0.8414604108981483,False,56
-11.484285714285988,0.8581612229068133,False,56
-325.1818181818178,0.0431709242014998,True,16
-259.5166666666664,0.04223447431431722,True,21
-10.144642857143026,0.8815428625123746,False,56
8.40928571428617,0.9072692447851879,False,56
48.35107142857191,0.403902553825681,False,56
29.72750000000019,0.6516687658310135,False,56
-35.342857142857156,0.5344532399900774,False,56
27.760357142857174,0.5736565776766049,False,56
-36.07285714285763,0.8167942892649899,False,56
-29.53285714285721,0.6041943550164748,False,56
71.04357142857134,0.2990170421290949,False,56
71.28178571428589,0.2896481270947356,False,56
-566.5569047619049,0.023652993593883002,True,13
-32.26785714285688,0.5987917648966168,False,56
-101.13392857142867,0.1021682638726563,False,56
-2.1435714285712493,0.9825015022596976,False,56
42.81571428571442,0.533980376405154,False,56
-11.558928571428623,0.8719435511286523,False,56
-23.460714285714175,0.6290033272741705,False,56
-46.152857142856874,0.41469205106539186,False,56
-4.612857142857138,0.9428791971454036,False,56
155.83892857142882,0.15207314539714448,False,56
-12.23821428571432,0.8790361438218195,False,56
-172.63249999999994,0.2594984578397663,False,56
-136.75750000000016,0.07228926672316455,False,56
334.7149999999999,0.032398116499473564,True,9
310.51076923076926,0.03667406618324211,True,26
-50.002500000000055,0.4918969898950921,False,56
18.794999999999618,0.7921067830506584,False,56
121.34124999999995,0.040758170691738246,True,16
-6.469642857142844,0.9035137588627936,False,56
-32.368214285713975,0.611141337313197,False,56
-56.41750000000047,0.5632960688050668,False,56
-12.931785714285297,0.8572338318453102,False,56
15.781428571428933,0.7992968535041669,False,56
-69.70357142857142,0.3884885514762626,False,56
-101.24214285714311,0.13727483227402695,False,56
-0.22749999999996362,0.9971589309273068,False,56
166.29616666666652,0.04323852292705222,True,27
-288.5957142857146,0.04270274093271459,True,15
-24.100000000000364,0.6961111162353544,False,56
68.6582142857144,0.2748259636873838,False,56
-73.6807142857142,0.6295573661700204,False,56
-129.81083333333345,0.04325770058580947,True,10
9.897857142856992,0.881194145754801,False,56
8.344642857142844,0.9028653244539065,False,56
-46.86857142857161,0.49682048386452565,False,56
-47.2892857142856,0.4996013821518779,False,56
-171.09964285714273,0.11134620250899263,False,56
-21.889285714285734,0.796892537560416,False,56
-48.29607142857117,0.3978723952410797,False,56
-258.15624999999955,0.04589494384819737,True,12
-296.39999999999986,0.04280753672630127,True,10
-228.6360769230771,0.0440111564406583,True,23
130.98607142857145,0.3998360629363673,False,56
23.088571428572095,0.7290219443335392,False,56
-33.87285714285758,0.558984471294411,False,56
-50.952500000000555,0.3717374678407555,False,56
-237.39892857142854,0.12233341593083694,False,56
-39.038214285714275,0.7980316132117413,False,56
-232.67137500000035,0.045173710315249326,True,26
7.783214285714166,0.9117309448068457,False,56
66.06464285714264,0.2736735412483496,False,56
-28.29928571428559,0.7682303227406398,False,56
195.90036363636386,0.04893107634836831,True,42
51.818928571428614,0.376932681484621,False,56
-180.6926785714286,0.04633142350193956,True,15
125.72285714285749,0.1332854879103435,False,56
16.259642857142353,0.8803802741340684,False,56
154.00966666666682,0.027932222672587912,True,11
89.55071428571455,0.4140667046160906,False,56
14.291785714285425,0.8468277223310187,False,56
-32.52642857142905,0.6458622509272449,False,56
81.64857142857136,0.3268688828614654,False,56
-72.74428571428643,0.3209938380606688,False,56
19.168928571428296,0.7781619144895128,False,56
28.852857142857147,0.6812157263185825,False,56
171.63285714285735,0.2683586677889131,False,56
-74.48892857142823,0.24907081284319663,False,56
-24.741428571428514,0.7813366027616812,False,56
-14.737857142857138,0.8016041851682745,False,56
-200.22361538461564,0.044407235033804955,True,23
44.396785714285215,0.5477897629297501,False,56
76.96392857142882,0.6269223460511741,False,56
60.39142857142906,0.30869413975831705,False,56
26.064285714285234,0.7175045798993698,False,56
33.07892857142815,0.658387765848195,False,56
45.659999999999854,0.3104585564500952,False,56
35.278214285714284,0.6261319180319155,False,56
69.88750000000027,0.21068880201570583,False,56
-46.041428571428014,0.4962184556383012,False,56
-16.918214285714157,0.8171056956791802,False,56
